day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;15200;STARFRUIT;5057;4;5055;4;5054;23;5061;23;;;;;5059.0;47.0
1;15300;STARFRUIT;5055;2;5054;22;;;5059;6;5061;24;;;5057.0;47.0
1;15300;AMETHYSTS;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;170.0
1;15400;STARFRUIT;5054;30;;;;;5061;30;;;;;5057.5;47.0
1;15400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;170.0
1;15500;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;47.0
1;15500;AMETHYSTS;9995;25;;;;;9998;11;10005;25;;;9996.5;170.0
1;15600;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;192.0
1;15600;STARFRUIT;5055;23;;;;;5062;23;;;;;5058.5;47.0
1;15700;STARFRUIT;5056;2;5055;28;;;5061;1;5062;2;5063;28;5058.5;47.0
1;15700;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;192.0
1;15800;STARFRUIT;5057;4;5056;28;;;5062;2;5063;26;;;5059.5;47.0
1;15800;AMETHYSTS;9998;6;9996;2;9995;26;10004;2;10005;26;;;10001.0;192.0
1;15900;STARFRUIT;5055;21;;;;;5057;3;5062;21;;;5056.0;47.0
1;15900;AMETHYSTS;9996;1;9995;20;;;10002;8;10004;1;10005;20;9999.0;194.0
1;16000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;194.0
1;16000;STARFRUIT;5056;2;5055;20;;;5061;4;5062;2;5063;20;5058.5;52.994140625
1;16100;STARFRUIT;5056;1;5055;26;;;5057;2;5061;8;5062;1;5056.5;53.103515625
1;16100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;194.0
1;16200;STARFRUIT;5056;26;;;;;5063;27;;;;;5059.5;58.25
1;16200;AMETHYSTS;9995;27;;;;;10002;4;10005;27;;;9998.5;194.0
1;16300;STARFRUIT;5056;22;;;;;5062;1;5063;21;;;5059.0;57.0
1;16300;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;194.0
1;16400;AMETHYSTS;9996;2;9995;25;;;10002;6;10004;2;10005;25;9999.0;196.0
1;16400;STARFRUIT;5056;27;;;;;5061;7;5063;27;;;5058.5;57.0
1;16500;STARFRUIT;5055;22;;;;;5060;1;5062;22;;;5057.5;57.0
1;16500;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;196.0
1;16600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;196.0
1;16600;STARFRUIT;5056;7;5055;26;;;5062;26;;;;;5059.0;57.0
1;16700;AMETHYSTS;10002;1;9998;2;9995;25;10005;25;;;;;10003.5;196.0
1;16700;STARFRUIT;5055;25;;;;;5062;25;;;;;5058.5;57.0
1;16800;AMETHYSTS;10000;2;9996;2;9995;25;10004;2;10005;25;;;10002.0;198.0
1;16800;STARFRUIT;5058;2;5055;27;;;5062;27;;;;;5060.0;57.0
1;16900;STARFRUIT;5055;24;;;;;5061;2;5062;22;;;5058.0;57.0
1;16900;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;198.0
1;17000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;198.0
1;17000;STARFRUIT;5055;1;5054;26;;;5061;26;;;;;5058.0;57.0
1;17100;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;198.0
1;17100;STARFRUIT;5055;1;5054;26;;;5061;27;;;;;5058.0;57.0
1;17200;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;198.0
1;17200;STARFRUIT;5055;5;5054;28;;;5061;28;;;;;5058.0;57.0
1;17300;STARFRUIT;5054;28;;;;;5059;6;5061;28;;;5056.5;57.0
1;17300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;198.0
1;17400;AMETHYSTS;9995;25;;;;;9998;11;10005;25;;;9996.5;198.0
1;17400;STARFRUIT;5058;3;5055;2;5054;25;5061;25;;;;;5059.5;57.0
1;17500;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;222.0
1;17500;STARFRUIT;5054;28;;;;;5061;28;;;;;5057.5;57.0
1;17600;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;222.0
1;17600;STARFRUIT;5054;4;5053;29;;;5060;30;;;;;5057.0;57.0
1;17700;STARFRUIT;5053;22;;;;;5060;22;;;;;5056.5;57.0
1;17700;AMETHYSTS;9998;2;9995;22;;;10005;22;;;;;10001.5;222.0
1;17800;AMETHYSTS;9996;2;9995;30;;;9998;3;10002;5;10004;2;9997.0;222.0
1;17800;STARFRUIT;5053;2;5052;30;;;5057;5;5059;32;;;5055.0;35.765625
1;17900;AMETHYSTS;9995;21;;;;;9998;1;10002;3;10005;21;9996.5;228.0
1;17900;STARFRUIT;5058;1;5055;2;5052;21;5059;21;;;;;5058.5;29.3125
1;18000;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;228.0
1;18000;STARFRUIT;5052;24;;;;;5059;24;;;;;5055.5;29.1953125
1;18100;STARFRUIT;5052;30;;;;;5059;30;;;;;5055.5;27.640625
1;18100;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;228.0
1;18200;AMETHYSTS;9996;2;9995;23;;;10002;10;10004;2;10005;23;9999.0;228.0
1;18200;STARFRUIT;5052;2;5051;23;;;5058;2;5059;23;;;5055.0;17.265625
1;18300;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;237.0
1;18300;STARFRUIT;5051;20;;;;;5058;20;;;;;5054.5;14.1953125
1;18400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;237.0
1;18400;STARFRUIT;5058;1;5052;22;;;5059;22;;;;;5058.5;29.390625
1;18500;STARFRUIT;5053;2;5052;21;;;5054;1;5059;23;;;5053.5;37.2265625
1;18500;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;237.0
1;18600;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;237.0
1;18600;STARFRUIT;5052;21;;;;;5053;8;5059;22;;;5052.5;37.25
1;18700;AMETHYSTS;10002;1;9995;30;;;10005;30;;;;;10003.5;237.0
1;18700;STARFRUIT;5052;30;;;;;5059;30;;;;;5055.5;32.5234375
1;18800;STARFRUIT;5052;24;;;;;5059;24;;;;;5055.5;29.984375
1;18800;AMETHYSTS;9995;24;;;;;10002;7;10005;24;;;9998.5;239.0
1;18900;STARFRUIT;5053;7;5052;25;;;5059;25;;;;;5056.0;23.0234375
1;18900;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;239.0
1;19000;STARFRUIT;5052;31;;;;;5058;1;5059;30;;;5055.0;23.75
1;19000;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;241.0
1;19100;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;241.0
1;19100;STARFRUIT;5052;23;;;;;5059;23;;;;;5055.5;34.8671875
1;19200;STARFRUIT;5052;26;;;;;5059;26;;;;;5055.5;29.859375
1;19200;AMETHYSTS;9995;26;;;;;10002;1;10005;26;;;9998.5;241.0
1;19300;STARFRUIT;5052;25;;;;;5059;25;;;;;5055.5;30.21875
1;19300;AMETHYSTS;9996;2;9995;23;;;9998;6;10004;2;10005;23;9997.0;241.0
1;19400;STARFRUIT;5053;26;;;;;5059;2;5060;24;;;5056.0;43.75
1;19400;AMETHYSTS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;253.0
1;19500;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;253.0
1;19500;STARFRUIT;5053;23;;;;;5060;23;;;;;5056.5;45.7734375
1;19600;STARFRUIT;5053;27;;;;;5060;27;;;;;5056.5;21.0
1;19600;AMETHYSTS;10002;1;9998;5;9996;1;10004;1;10005;26;;;10003.0;253.0
1;19700;STARFRUIT;5054;31;;;;;5061;31;;;;;5057.5;21.0
1;19700;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;255.0
1;19800;STARFRUIT;5054;28;;;;;5061;28;;;;;5057.5;21.0
1;19800;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;255.0
1;19900;AMETHYSTS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;255.0
1;19900;STARFRUIT;5054;1;5053;22;;;5060;1;5061;22;;;5057.0;21.0
1;20000;STARFRUIT;5053;26;;;;;5059;4;5061;26;;;5056.0;21.0
1;20000;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;267.0
1;20100;STARFRUIT;5054;30;;;;;5059;4;5061;30;;;5056.5;21.0
1;20100;AMETHYSTS;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;267.0
1;20200;STARFRUIT;5054;20;;;;;5061;20;;;;;5057.5;21.0
1;20200;AMETHYSTS;10002;1;9995;20;;;10005;20;;;;;10003.5;267.0
1;20300;AMETHYSTS;10002;4;9995;24;;;10005;24;;;;;10003.5;269.0
1;20300;STARFRUIT;5055;24;;;;;5062;24;;;;;5058.5;21.0
1;20400;STARFRUIT;5055;28;;;;;5057;3;5062;28;;;5056.0;21.0
1;20400;AMETHYSTS;10002;2;9996;1;9995;27;10004;1;10005;27;;;10003.0;277.0
1;20500;STARFRUIT;5055;25;;;;;5056;7;5062;26;;;5055.5;21.0
1;20500;AMETHYSTS;9998;7;9996;1;9995;25;10004;1;10005;25;;;10001.0;281.0
1;20600;STARFRUIT;5056;1;5055;24;;;5062;25;;;;;5059.0;21.0
1;20600;AMETHYSTS;9996;1;9995;24;;;9998;4;10002;5;10004;1;9997.0;281.0
1;20700;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;291.0
1;20700;STARFRUIT;5060;2;5056;3;5055;30;5062;30;;;;;5061.0;21.0
1;20800;STARFRUIT;5055;26;;;;;5062;26;;;;;5058.5;21.0
1;20800;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;291.0
1;20900;STARFRUIT;5055;30;;;;;5062;31;;;;;5058.5;21.0
1;20900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;291.0
1;21000;STARFRUIT;5055;26;;;;;5061;1;5062;25;;;5058.0;21.0
1;21000;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;291.0
1;21100;AMETHYSTS;9995;28;;;;;10000;2;10005;28;;;9997.5;291.0
1;21100;STARFRUIT;5054;28;;;;;5057;2;5061;28;;;5055.5;21.0
1;21200;STARFRUIT;5060;1;5055;29;;;5062;29;;;;;5061.0;23.2548828125
1;21200;AMETHYSTS;9995;29;;;;;9998;1;10005;29;;;9996.5;291.0
1;21300;STARFRUIT;5054;22;;;;;5060;2;5062;22;;;5057.0;25.0126953125
1;21300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;293.0
1;21400;STARFRUIT;5055;30;;;;;5061;1;5062;29;;;5058.0;25.0478515625
1;21400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;293.0
1;21500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;293.0
1;21500;STARFRUIT;5055;28;;;;;5056;5;5062;30;;;5055.5;24.0
1;21600;STARFRUIT;5056;2;5055;20;;;5062;22;;;;;5059.0;24.0
1;21600;AMETHYSTS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;293.0
1;21700;STARFRUIT;5057;4;5056;27;;;5062;2;5063;25;;;5059.5;24.0
1;21700;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;293.0
1;21800;STARFRUIT;5056;26;;;;;5062;1;5063;25;;;5059.0;24.0
1;21800;AMETHYSTS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;293.0
1;21900;AMETHYSTS;9995;27;;;;;10002;3;10005;27;;;9998.5;293.0
1;21900;STARFRUIT;5056;27;;;;;5063;27;;;;;5059.5;24.0
1;22000;STARFRUIT;5057;2;5056;20;;;5063;22;;;;;5060.0;24.0
1;22000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;293.0
1;22100;STARFRUIT;5056;22;;;;;5061;4;5063;22;;;5058.5;24.0
1;22100;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;293.0
1;22200;STARFRUIT;5057;3;5056;23;;;5063;23;;;;;5060.0;24.0
1;22200;AMETHYSTS;10002;1;9995;23;;;10005;23;;;;;10003.5;293.0
1;22300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;295.0
1;22300;STARFRUIT;5057;30;;;;;5064;30;;;;;5060.5;24.0
1;22400;STARFRUIT;5057;24;;;;;5064;24;;;;;5060.5;24.0
1;22400;AMETHYSTS;9996;1;9995;23;;;10002;2;10004;1;10005;23;9999.0;295.0
1;22500;STARFRUIT;5062;1;5057;27;;;5064;27;;;;;5063.0;24.0
1;22500;AMETHYSTS;9998;2;9995;27;;;10005;27;;;;;10001.5;295.0
1;22600;STARFRUIT;5063;1;5062;4;5058;4;5064;26;;;;;5063.5;24.0
1;22600;AMETHYSTS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;295.0
1;22700;AMETHYSTS;9996;1;9995;25;;;10002;9;10004;1;10005;25;9999.0;295.0
1;22700;STARFRUIT;5058;1;5057;25;;;5064;26;;;;;5061.0;24.0
1;22800;STARFRUIT;5058;27;;;;;5065;27;;;;;5061.5;24.0
1;22800;AMETHYSTS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;295.0
1;22900;STARFRUIT;5057;22;;;;;5062;4;5064;23;;;5059.5;24.0
1;22900;AMETHYSTS;10002;2;9996;1;9995;22;10004;1;10005;22;;;10003.0;299.0
1;23000;STARFRUIT;5064;1;5058;21;;;5065;21;;;;;5064.5;24.0
1;23000;AMETHYSTS;9996;1;9995;20;;;10002;2;10004;1;10005;20;9999.0;303.0
1;23100;STARFRUIT;5059;7;5058;28;;;5064;2;5065;26;;;5061.5;24.0
1;23100;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;303.0
1;23200;STARFRUIT;5059;1;5058;25;;;5065;25;;;;;5062.0;24.0
1;23200;AMETHYSTS;9996;1;9995;24;;;10002;4;10004;1;10005;24;9999.0;303.0
1;23300;STARFRUIT;5059;2;5058;21;;;5065;23;;;;;5062.0;24.0
1;23300;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;303.0
1;23400;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;303.0
1;23400;STARFRUIT;5059;1;5058;29;;;5065;1;5066;29;;;5062.0;24.0
1;23500;STARFRUIT;5060;3;5059;31;;;5066;31;;;;;5063.0;47.9609375
1;23500;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;303.0
1;23600;STARFRUIT;5059;26;;;;;5066;27;;;;;5062.5;39.0
1;23600;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;303.0
1;23700;STARFRUIT;5064;1;5059;21;;;5065;1;5066;20;;;5064.5;39.0
1;23700;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;303.0
1;23800;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;303.0
1;23800;STARFRUIT;5059;22;;;;;5066;22;;;;;5062.5;39.0
1;23900;STARFRUIT;5059;27;;;;;5066;27;;;;;5062.5;39.0
1;23900;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;303.0
1;24000;STARFRUIT;5060;6;5059;29;;;5066;29;;;;;5063.0;39.0
1;24000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;303.0
1;24100;STARFRUIT;5059;22;;;;;5065;2;5066;20;;;5062.0;39.0
1;24100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;303.0
1;24200;AMETHYSTS;9996;1;9995;23;;;10002;7;10004;1;10005;23;9999.0;303.0
1;24200;STARFRUIT;5059;24;;;;;5064;8;5065;1;5066;23;5061.5;39.0
1;24300;STARFRUIT;5059;27;;;;;5060;1;5064;5;5066;27;5059.5;39.0
1;24300;AMETHYSTS;10002;1;9995;27;;;10005;27;;;;;10003.5;303.0
1;24400;STARFRUIT;5060;8;5059;29;;;5066;29;;;;;5063.0;41.65185546875
1;24400;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;305.0
1;24500;STARFRUIT;5059;2;5058;24;;;5065;26;;;;;5062.0;40.9423828125
1;24500;AMETHYSTS;9996;2;9995;24;;;10002;10;10004;2;10005;24;9999.0;305.0
1;24600;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;305.0
1;24600;STARFRUIT;5058;24;;;;;5065;24;;;;;5061.5;45.5703125
1;24700;STARFRUIT;5058;22;;;;;5065;22;;;;;5061.5;44.52734375
1;24700;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;305.0
1;24800;STARFRUIT;5058;28;;;;;5065;28;;;;;5061.5;49.390625
1;24800;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;305.0
1;24900;STARFRUIT;5059;24;;;;;5066;24;;;;;5062.5;51.25390625
1;24900;AMETHYSTS;9998;7;9995;24;;;10005;24;;;;;10001.5;305.0
1;25000;AMETHYSTS;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;305.0
1;25000;STARFRUIT;5059;1;5058;27;;;5065;28;;;;;5062.0;49.26171875
1;25100;STARFRUIT;5058;27;;;;;5065;27;;;;;5061.5;45.9609375
1;25100;AMETHYSTS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;307.0
1;25200;AMETHYSTS;9996;2;9995;24;;;10000;4;10004;2;10005;24;9998.0;307.0
1;25200;STARFRUIT;5060;6;5059;26;;;5062;4;5066;26;;;5061.0;52.640625
1;25300;AMETHYSTS;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;307.0
1;25300;STARFRUIT;5059;1;5058;21;;;5065;22;;;;;5062.0;48.00390625
1;25400;AMETHYSTS;10002;3;9996;2;9995;27;10004;2;10005;27;;;10003.0;307.0
1;25400;STARFRUIT;5059;29;;;;;5066;29;;;;;5062.5;53.32421875
1;25500;STARFRUIT;5059;1;5058;23;;;5064;6;5065;1;5066;23;5061.5;49.9921875
1;25500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;313.0
1;25600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;313.0
1;25600;STARFRUIT;5059;24;;;;;5064;6;5066;24;;;5061.5;53.39453125
1;25700;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;313.0
1;25700;STARFRUIT;5059;1;5058;24;;;5065;25;;;;;5062.0;49.17578125
1;25800;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;313.0
1;25800;STARFRUIT;5059;29;;;;;5066;29;;;;;5062.5;54.8984375
1;25900;STARFRUIT;5059;29;;;;;5065;2;5066;27;;;5062.0;51.03515625
1;25900;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;315.0
1;26000;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;317.0
1;26000;STARFRUIT;5065;1;5059;27;;;5066;27;;;;;5065.5;57.515625
1;26100;AMETHYSTS;10002;1;9998;3;9996;1;10004;1;10005;24;;;10003.0;317.0
1;26100;STARFRUIT;5065;1;5061;2;5060;25;5066;1;5067;24;;;5065.5;87.0
1;26200;AMETHYSTS;10002;1;9996;2;9995;27;10004;2;10005;27;;;10003.0;319.0
1;26200;STARFRUIT;5059;29;;;;;5066;29;;;;;5062.5;78.15625
1;26300;STARFRUIT;5059;25;;;;;5066;26;;;;;5062.5;85.8671875
1;26300;AMETHYSTS;9996;1;9995;25;;;10002;1;10004;1;10005;25;9999.0;321.0
1;26400;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;321.0
1;26400;STARFRUIT;5059;27;;;;;5066;27;;;;;5062.5;79.640625
1;26500;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;321.0
1;26500;STARFRUIT;5059;22;;;;;5065;1;5066;21;;;5062.0;72.59375
1;26600;AMETHYSTS;9996;2;9995;29;;;9998;4;10004;2;10005;29;9997.0;321.0
1;26600;STARFRUIT;5058;31;;;;;5065;31;;;;;5061.5;58.7734375
1;26700;STARFRUIT;5064;1;5059;8;5058;26;5066;26;;;;;5065.0;69.1015625
1;26700;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;329.0
1;26800;AMETHYSTS;10002;1;9998;7;9995;20;10005;20;;;;;10003.5;329.0
1;26800;STARFRUIT;5059;20;;;;;5066;20;;;;;5062.5;73.2578125
1;26900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;331.0
1;26900;STARFRUIT;5058;22;;;;;5065;22;;;;;5061.5;68.640625
1;27000;AMETHYSTS;9998;2;9996;1;9995;26;10004;1;10005;26;;;10001.0;331.0
1;27000;STARFRUIT;5059;27;;;;;5064;6;5066;27;;;5061.5;77.15625
1;27100;STARFRUIT;5065;1;5059;29;;;5066;29;;;;;5065.5;81.1640625
1;27100;AMETHYSTS;9996;2;9995;27;;;9998;1;10002;10;10004;2;9997.0;331.0
1;27200;AMETHYSTS;9998;3;9996;2;9995;23;10004;2;10005;23;;;10001.0;333.0
1;27200;STARFRUIT;5063;1;5059;7;5058;25;5065;25;;;;;5064.0;63.296875
1;27300;AMETHYSTS;9995;25;;;;;10002;8;10005;25;;;9998.5;333.0
1;27300;STARFRUIT;5057;25;;;;;5058;1;5064;25;;;5057.5;47.96875
1;27400;AMETHYSTS;9996;1;9995;22;;;9998;3;10004;1;10005;22;9997.0;333.0
1;27400;STARFRUIT;5061;6;5058;23;;;5064;1;5065;22;;;5062.5;57.9375
1;27500;STARFRUIT;5058;30;;;;;5065;30;;;;;5061.5;55.5234375
1;27500;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;339.0
1;27600;STARFRUIT;5063;1;5058;8;5057;26;5064;28;;;;;5063.5;51.375
1;27600;AMETHYSTS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;339.0
1;27700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;339.0
1;27700;STARFRUIT;5057;32;;;;;5064;32;;;;;5060.5;42.8203125
1;27800;STARFRUIT;5057;5;5056;22;;;5063;22;;;;;5060.0;28.890625
1;27800;AMETHYSTS;9998;2;9996;2;9995;20;10004;2;10005;20;;;10001.0;339.0
1;27900;STARFRUIT;5056;29;;;;;5061;8;5063;29;;;5058.5;21.25
1;27900;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;339.0
1;28000;STARFRUIT;5056;4;5055;22;;;5063;22;;;;;5059.5;17.84375
1;28000;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;339.0
1;28100;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;339.0
1;28100;STARFRUIT;5056;21;;;;;5062;1;5063;20;;;5059.0;21.015625
1;28200;STARFRUIT;5056;23;;;;;5063;23;;;;;5059.5;27.09375
1;28200;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;342.0
1;28300;STARFRUIT;5056;30;;;;;5063;30;;;;;5059.5;26.9375
1;28300;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;342.0
1;28400;STARFRUIT;5056;20;;;;;5063;20;;;;;5059.5;24.9921875
1;28400;AMETHYSTS;9995;20;;;;;10002;8;10005;20;;;9998.5;342.0
1;28500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;342.0
1;28500;STARFRUIT;5056;5;5055;28;;;5062;30;;;;;5059.0;13.5859375
1;28600;STARFRUIT;5055;27;;;;;5058;5;5062;28;;;5056.5;5.828125
1;28600;AMETHYSTS;9996;2;9995;26;;;10000;5;10002;5;10004;2;9998.0;342.0
1;28700;STARFRUIT;5055;24;;;;;5056;1;5062;24;;;5055.5;11.1171875
1;28700;AMETHYSTS;9998;8;9996;2;9995;22;10004;2;10005;22;;;10001.0;342.0
1;28800;STARFRUIT;5055;21;;;;;5062;21;;;;;5058.5;11.7421875
1;28800;AMETHYSTS;9995;21;;;;;10002;8;10005;21;;;9998.5;342.0
1;28900;AMETHYSTS;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;342.0
1;28900;STARFRUIT;5056;1;5055;23;;;5062;23;;;;;5059.0;8.7734375
1;29000;STARFRUIT;5056;2;5055;24;;;5062;2;5063;24;;;5059.0;16.5625
1;29000;AMETHYSTS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;342.0
1;29100;STARFRUIT;5055;23;;;;;5062;23;;;;;5058.5;6.453125
1;29100;AMETHYSTS;9995;23;;;;;10002;2;10005;23;;;9998.5;344.0
1;29200;STARFRUIT;5056;23;;;;;5062;1;5063;22;;;5059.0;17.03125
1;29200;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;344.0
1;29300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;344.0
1;29300;STARFRUIT;5057;23;;;;;5063;1;5064;22;;;5060.0;37.984375
1;29400;STARFRUIT;5057;2;5056;23;;;5063;25;;;;;5060.0;32.5
1;29400;AMETHYSTS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;344.0
1;29500;STARFRUIT;5056;19;;;;;5063;20;;;;;5059.5;25.109375
1;29500;AMETHYSTS;9998;6;9995;20;;;10005;20;;;;;10001.5;344.0
1;29600;STARFRUIT;5055;27;;;;;5058;4;5062;27;;;5056.5;16.0
1;29600;AMETHYSTS;9996;1;9995;26;;;10000;4;10004;1;10005;26;9998.0;344.0
1;29700;AMETHYSTS;9996;1;9995;22;;;10002;7;10004;1;10005;22;9999.0;344.0
1;29700;STARFRUIT;5055;23;;;;;5060;8;5062;23;;;5057.5;16.0
1;29800;STARFRUIT;5061;1;5056;4;5055;25;5062;25;;;;;5061.5;16.0
1;29800;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;344.0
1;29900;STARFRUIT;5056;2;5055;30;;;5062;32;;;;;5059.0;16.0
1;29900;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;349.0
1;30000;STARFRUIT;5057;4;5056;25;;;5063;25;;;;;5060.0;16.0
1;30000;AMETHYSTS;9998;10;9996;2;9995;23;10004;2;10005;23;;;10001.0;349.0
1;30100;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;349.0
1;30100;STARFRUIT;5056;21;;;;;5063;21;;;;;5059.5;16.0
1;30200;STARFRUIT;5057;2;5056;28;;;5063;2;5064;28;;;5060.0;16.0
1;30200;AMETHYSTS;9996;2;9995;28;;;9998;1;10002;8;10004;2;9997.0;349.0
1;30300;STARFRUIT;5057;31;;;;;5062;1;5064;31;;;5059.5;16.0
1;30300;AMETHYSTS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;351.0
1;30400;STARFRUIT;5061;5;5057;30;;;5062;3;5064;30;;;5061.5;16.0
1;30400;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;359.0
1;30500;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;359.0
1;30500;STARFRUIT;5058;5;5057;30;;;5064;30;;;;;5061.0;16.0
1;30600;STARFRUIT;5057;32;;;;;5062;7;5064;32;;;5059.5;16.0
